model,image_path,source,label_name,label,original_width,original_height,aigc_probability,threshold,pred,pred_name,correct,error_type,error_rank
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\78523773ab81e34d40be0207fd2ba41b.jpg,DALLE_Advanced,fake,1,1024,1024,0.0218143779784441,0.55657113,0,real,0,false_negative,474
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\78523773ab81e34d40be0207fd2ba41b.jpg,DALLE_Advanced,fake,1,1024,1024,0.0218143779784441,0.55657113,0,real,0,false_negative,475
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\e5de123b517d2e6cfa0700bf31a3e6be.jpg,DALLE_Advanced,fake,1,1024,1024,0.022603312507271767,0.55657113,0,real,0,false_negative,476
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\051cef297d6f0a9348c27e3e1260eca9.jpg,DALLE_Advanced,fake,1,1024,1024,0.02315419167280197,0.55657113,0,real,0,false_negative,477
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\6675766951b96b852b3e3d54858f0b72.jpg,DALLE_Advanced,fake,1,1024,1024,0.02339908853173256,0.55657113,0,real,0,false_negative,478
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\6675766951b96b852b3e3d54858f0b72.jpg,DALLE_Advanced,fake,1,1024,1024,0.02339908853173256,0.55657113,0,real,0,false_negative,479
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\6675766951b96b852b3e3d54858f0b72.jpg,DALLE_Advanced,fake,1,1024,1024,0.02339908853173256,0.55657113,0,real,0,false_negative,480
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\6675766951b96b852b3e3d54858f0b72.jpg,DALLE_Advanced,fake,1,1024,1024,0.02339908853173256,0.55657113,0,real,0,false_negative,481
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\b57c664f4718c2aa180ce43a8d5afcb6.jpg,DALLE_Advanced,fake,1,1024,1024,0.023491136729717255,0.55657113,0,real,0,false_negative,482
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\3716817610a2fd821692507444e9ea34.jpg,DALLE_Advanced,fake,1,1024,1024,0.023562831804156303,0.55657113,0,real,0,false_negative,483
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\3716817610a2fd821692507444e9ea34.jpg,DALLE_Advanced,fake,1,1024,1024,0.023562831804156303,0.55657113,0,real,0,false_negative,484
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\3716817610a2fd821692507444e9ea34.jpg,DALLE_Advanced,fake,1,1024,1024,0.023562831804156303,0.55657113,0,real,0,false_negative,485
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\3716817610a2fd821692507444e9ea34.jpg,DALLE_Advanced,fake,1,1024,1024,0.023562831804156303,0.55657113,0,real,0,false_negative,486
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\4b83dccbdb1c2fd84b80b1ddbdcac2e6.jpg,DALLE_Advanced,fake,1,1024,1024,0.024302545934915543,0.55657113,0,real,0,false_negative,487
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\e10ef85974f255dd725a4b264c99989b.jpg,DALLE_Advanced,fake,1,1024,1024,0.026744000613689423,0.55657113,0,real,0,false_negative,488
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\e10ef85974f255dd725a4b264c99989b.jpg,DALLE_Advanced,fake,1,1024,1024,0.026744000613689423,0.55657113,0,real,0,false_negative,489
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\e10ef85974f255dd725a4b264c99989b.jpg,DALLE_Advanced,fake,1,1024,1024,0.026744000613689423,0.55657113,0,real,0,false_negative,490
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\e10ef85974f255dd725a4b264c99989b.jpg,DALLE_Advanced,fake,1,1024,1024,0.026744000613689423,0.55657113,0,real,0,false_negative,491
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\ff35a42457ef5d7992bd2a909f21f2c2.jpg,DALLE_Advanced,fake,1,1024,1024,0.028007986024022102,0.55657113,0,real,0,false_negative,492
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\f0f436c1d268398c98c150b151c03aad.jpg,DALLE_Advanced,fake,1,1024,1024,0.02851090207695961,0.55657113,0,real,0,false_negative,493
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\4a5d2f38b2c0fca78828adf9d6f6296c.jpg,DALLE_Advanced,fake,1,1024,1024,0.028981072828173637,0.55657113,0,real,0,false_negative,494
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\af2c2873995e0e86a0840f1027a8e698.jpg,DALLE_Advanced,fake,1,1024,1024,0.02926880121231079,0.55657113,0,real,0,false_negative,495
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\af2c2873995e0e86a0840f1027a8e698.jpg,DALLE_Advanced,fake,1,1024,1024,0.02926880121231079,0.55657113,0,real,0,false_negative,496
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\af2c2873995e0e86a0840f1027a8e698.jpg,DALLE_Advanced,fake,1,1024,1024,0.02926880121231079,0.55657113,0,real,0,false_negative,497
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\af2c2873995e0e86a0840f1027a8e698.jpg,DALLE_Advanced,fake,1,1024,1024,0.02926880121231079,0.55657113,0,real,0,false_negative,498
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\ed100fb165aa1ef37ba8ffdf01ec91c7.jpg,DALLE_Advanced,fake,1,1792,1024,0.03089209273457527,0.55657113,0,real,0,false_negative,499
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\ed100fb165aa1ef37ba8ffdf01ec91c7.jpg,DALLE_Advanced,fake,1,1792,1024,0.03089209273457527,0.55657113,0,real,0,false_negative,500
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\ed100fb165aa1ef37ba8ffdf01ec91c7.jpg,DALLE_Advanced,fake,1,1792,1024,0.03089209273457527,0.55657113,0,real,0,false_negative,501
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\ed100fb165aa1ef37ba8ffdf01ec91c7.jpg,DALLE_Advanced,fake,1,1792,1024,0.03089209273457527,0.55657113,0,real,0,false_negative,502
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\17d3c25db1e85811c32d9077a57f6eb2.jpg,DALLE_Advanced,fake,1,1024,1024,0.03147656470537186,0.55657113,0,real,0,false_negative,503
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\f566c976fd613c6ae143ce2dc8a67403.jpg,DALLE_Advanced,fake,1,1792,1024,0.032480739057064056,0.55657113,0,real,0,false_negative,504
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\f566c976fd613c6ae143ce2dc8a67403.jpg,DALLE_Advanced,fake,1,1792,1024,0.032480739057064056,0.55657113,0,real,0,false_negative,505
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\f566c976fd613c6ae143ce2dc8a67403.jpg,DALLE_Advanced,fake,1,1792,1024,0.032480739057064056,0.55657113,0,real,0,false_negative,506
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\f566c976fd613c6ae143ce2dc8a67403.jpg,DALLE_Advanced,fake,1,1792,1024,0.032480739057064056,0.55657113,0,real,0,false_negative,507
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\ff071ab0d10f6e8449815d29ac30773b.jpg,DALLE_Advanced,fake,1,1024,1024,0.033623531460762024,0.55657113,0,real,0,false_negative,508
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\c7a763659aa59e2cdcc0db2c6eae0a18.jpg,DALLE_Advanced,fake,1,1024,1024,0.03425430878996849,0.55657113,0,real,0,false_negative,509
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\d65979774858a16e313f2e966bd6317a.jpg,DALLE_Advanced,fake,1,1024,1024,0.03728913888335228,0.55657113,0,real,0,false_negative,510
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\a8c5a551772ab1914bd47e656fd5f804.jpg,DALLE_Advanced,fake,1,1024,1024,0.03732219338417053,0.55657113,0,real,0,false_negative,511
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\a8c5a551772ab1914bd47e656fd5f804.jpg,DALLE_Advanced,fake,1,1024,1024,0.03732219338417053,0.55657113,0,real,0,false_negative,512
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\a8c5a551772ab1914bd47e656fd5f804.jpg,DALLE_Advanced,fake,1,1024,1024,0.03732219338417053,0.55657113,0,real,0,false_negative,513
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\8ebe8cb227941ab4ccc6973928fa8452.jpg,DALLE_Advanced,fake,1,1024,1024,0.038551509380340576,0.55657113,0,real,0,false_negative,514
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\8ebe8cb227941ab4ccc6973928fa8452.jpg,DALLE_Advanced,fake,1,1024,1024,0.038551509380340576,0.55657113,0,real,0,false_negative,515
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\8ebe8cb227941ab4ccc6973928fa8452.jpg,DALLE_Advanced,fake,1,1024,1024,0.038551509380340576,0.55657113,0,real,0,false_negative,516
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\8ebe8cb227941ab4ccc6973928fa8452.jpg,DALLE_Advanced,fake,1,1024,1024,0.038551509380340576,0.55657113,0,real,0,false_negative,517
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\bb4d0b5572d4e8e80f66b4002fdf42c9.jpg,DALLE_Advanced,fake,1,1024,1024,0.03964542970061302,0.55657113,0,real,0,false_negative,518
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\647e2179ca1d41cfbb3c3845cc945e19.jpg,DALLE_Advanced,fake,1,1024,1024,0.03985854238271713,0.55657113,0,real,0,false_negative,519
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\24520f53b41d702cb03d64cbbad917d0.jpg,DALLE_Advanced,fake,1,1792,1024,0.03991459310054779,0.55657113,0,real,0,false_negative,520
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\1645a93cc6285586ac2bab5006867a75.jpg,DALLE_Advanced,fake,1,1024,1024,0.04006200656294823,0.55657113,0,real,0,false_negative,521
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\ce9abada7be25c701656446e8dd39eb5.jpg,DALLE_Advanced,fake,1,1024,1024,0.04038521647453308,0.55657113,0,real,0,false_negative,522
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\8378d3a30e02dc5a6a132b827c50d3ea.jpg,DALLE_Advanced,fake,1,1024,1024,0.04238292947411537,0.55657113,0,real,0,false_negative,523
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\b44bf0a8fe46b50dce2d5de186ce4d7b.jpg,DALLE_Advanced,fake,1,1792,1024,0.04247823357582092,0.55657113,0,real,0,false_negative,524
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\b44bf0a8fe46b50dce2d5de186ce4d7b.jpg,DALLE_Advanced,fake,1,1792,1024,0.04247823357582092,0.55657113,0,real,0,false_negative,525
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\f5c97632a55f65a3a18a83bb8298c59d.jpg,DALLE_Advanced,fake,1,1024,1024,0.04402075707912445,0.55657113,0,real,0,false_negative,526
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\16cf06ed330992164d35d3cba614f5bd.jpg,DALLE_Advanced,fake,1,1024,1024,0.044088274240493774,0.55657113,0,real,0,false_negative,527
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\16cf06ed330992164d35d3cba614f5bd.jpg,DALLE_Advanced,fake,1,1024,1024,0.044088274240493774,0.55657113,0,real,0,false_negative,528
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\16cf06ed330992164d35d3cba614f5bd.jpg,DALLE_Advanced,fake,1,1024,1024,0.044088274240493774,0.55657113,0,real,0,false_negative,529
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\16cf06ed330992164d35d3cba614f5bd.jpg,DALLE_Advanced,fake,1,1024,1024,0.044088274240493774,0.55657113,0,real,0,false_negative,530
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\95bed1c53c85e1ed94760e37a3f3e277.jpg,DALLE_Advanced,fake,1,1024,1024,0.04416650906205177,0.55657113,0,real,0,false_negative,531
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\95bed1c53c85e1ed94760e37a3f3e277.jpg,DALLE_Advanced,fake,1,1024,1024,0.04416650906205177,0.55657113,0,real,0,false_negative,532
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\95bed1c53c85e1ed94760e37a3f3e277.jpg,DALLE_Advanced,fake,1,1024,1024,0.04416650906205177,0.55657113,0,real,0,false_negative,533
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\95bed1c53c85e1ed94760e37a3f3e277.jpg,DALLE_Advanced,fake,1,1024,1024,0.04416650906205177,0.55657113,0,real,0,false_negative,534
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\5f82c3bfd890b89e21f5ac3eaddd4511.jpg,DALLE_Advanced,fake,1,1024,1024,0.04427364468574524,0.55657113,0,real,0,false_negative,535
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\f219c585bd5ad7784626c0e6a2e5e06f.jpg,DALLE_Advanced,fake,1,1024,1024,0.04664717614650726,0.55657113,0,real,0,false_negative,536
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\f219c585bd5ad7784626c0e6a2e5e06f.jpg,DALLE_Advanced,fake,1,1024,1024,0.04664717614650726,0.55657113,0,real,0,false_negative,537
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\f219c585bd5ad7784626c0e6a2e5e06f.jpg,DALLE_Advanced,fake,1,1024,1024,0.04664717614650726,0.55657113,0,real,0,false_negative,538
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\31fd1f9fbaaf9a21a31ed7d9079b809b.jpg,DALLE_Advanced,fake,1,1024,1024,0.04684941843152046,0.55657113,0,real,0,false_negative,539
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\2d484e8133a15c36092f0d12d700c0a7.jpg,DALLE_Advanced,fake,1,1024,1024,0.04790882766246796,0.55657113,0,real,0,false_negative,540
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\2d484e8133a15c36092f0d12d700c0a7.jpg,DALLE_Advanced,fake,1,1024,1024,0.04790882766246796,0.55657113,0,real,0,false_negative,541
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\2d484e8133a15c36092f0d12d700c0a7.jpg,DALLE_Advanced,fake,1,1024,1024,0.04790882766246796,0.55657113,0,real,0,false_negative,542
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\2d484e8133a15c36092f0d12d700c0a7.jpg,DALLE_Advanced,fake,1,1024,1024,0.04790882766246796,0.55657113,0,real,0,false_negative,543
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\678f96afc0a2ddf1f29303ccbecf49f0.jpg,DALLE_Advanced,fake,1,1792,1024,0.047909729182720184,0.55657113,0,real,0,false_negative,544
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\678f96afc0a2ddf1f29303ccbecf49f0.jpg,DALLE_Advanced,fake,1,1792,1024,0.047909729182720184,0.55657113,0,real,0,false_negative,545
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\678f96afc0a2ddf1f29303ccbecf49f0.jpg,DALLE_Advanced,fake,1,1792,1024,0.047909729182720184,0.55657113,0,real,0,false_negative,546
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\678f96afc0a2ddf1f29303ccbecf49f0.jpg,DALLE_Advanced,fake,1,1792,1024,0.047909729182720184,0.55657113,0,real,0,false_negative,547
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\c0c77699f7da1e1cfd494c2b885c22a0.jpg,DALLE_Advanced,fake,1,1024,1024,0.04899841174483299,0.55657113,0,real,0,false_negative,548
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\11cee80988ad427be1667f495d73a855.jpg,DALLE_Advanced,fake,1,1792,1024,0.050032198429107666,0.55657113,0,real,0,false_negative,549
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\11cee80988ad427be1667f495d73a855.jpg,DALLE_Advanced,fake,1,1792,1024,0.050032198429107666,0.55657113,0,real,0,false_negative,550
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\11cee80988ad427be1667f495d73a855.jpg,DALLE_Advanced,fake,1,1792,1024,0.050032198429107666,0.55657113,0,real,0,false_negative,551
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\11cee80988ad427be1667f495d73a855.jpg,DALLE_Advanced,fake,1,1792,1024,0.050032198429107666,0.55657113,0,real,0,false_negative,552
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\bdae0e10969ab4ac57464c8b3e2c8048.jpg,DALLE_Advanced,fake,1,1024,1024,0.05112398788332939,0.55657113,0,real,0,false_negative,553
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\86dce1ea7c7b9eb62380a4561d16252d.jpg,DALLE_Advanced,fake,1,1024,1024,0.05181628093123436,0.55657113,0,real,0,false_negative,554
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\86dce1ea7c7b9eb62380a4561d16252d.jpg,DALLE_Advanced,fake,1,1024,1024,0.05181628093123436,0.55657113,0,real,0,false_negative,555
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\86dce1ea7c7b9eb62380a4561d16252d.jpg,DALLE_Advanced,fake,1,1024,1024,0.05181628093123436,0.55657113,0,real,0,false_negative,556
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\86dce1ea7c7b9eb62380a4561d16252d.jpg,DALLE_Advanced,fake,1,1024,1024,0.05181628093123436,0.55657113,0,real,0,false_negative,557
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\cafb4204fff1e3a823eb7d33ccbc309b.jpg,DALLE_Advanced,fake,1,1792,1024,0.05208246782422066,0.55657113,0,real,0,false_negative,558
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\c5097ad662b67c9af001724e3a102d3c.jpg,DALLE_Advanced,fake,1,1024,1024,0.052735477685928345,0.55657113,0,real,0,false_negative,559
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\4a829629a13a99cb0ffec7160306c753.jpg,DALLE_Advanced,fake,1,1024,1024,0.055837471038103104,0.55657113,0,real,0,false_negative,560
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\4a829629a13a99cb0ffec7160306c753.jpg,DALLE_Advanced,fake,1,1024,1024,0.055837471038103104,0.55657113,0,real,0,false_negative,561
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\4a829629a13a99cb0ffec7160306c753.jpg,DALLE_Advanced,fake,1,1024,1024,0.055837471038103104,0.55657113,0,real,0,false_negative,562
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\4a829629a13a99cb0ffec7160306c753.jpg,DALLE_Advanced,fake,1,1024,1024,0.055837471038103104,0.55657113,0,real,0,false_negative,563
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\3fee7ce7157ed337574b8f427512735e.jpg,DALLE_Advanced,fake,1,1024,1024,0.05608637258410454,0.55657113,0,real,0,false_negative,564
